"work_zip","employer","employer_zip","diff_cases","total_cases","diff_pct","employer_lat","employer_long","employer_address","work_long","work_lat","work_address"
"03063","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",4,268,1.49,30.5368372,-96.3013432,"College Station, TX 77845, USA",-71.5130445,42.7795584,"Nashua, NH 03063, USA"
"03079","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-71.2161428,42.7768318,"Salem, NH 03079, USA"
"03079","JPMORGAN CHASE & CO.","60603",3,319,0.94,41.8809155,-87.6254251,"Chicago, IL 60603, USA",-71.2161428,42.7768318,"Salem, NH 03079, USA"
"03101","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-71.4625883,42.9901899,"Manchester, NH 03101, USA"
"03106","RANDSTAD TECHNOLOGIES, LP","01801",2,168,1.19,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-71.4536835,43.0802842,"Hooksett, NH 03106, USA"
"03801","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-70.8357792,43.0874906,"Portsmouth, NH 03801, USA"
"03820","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",2,268,0.75,30.5368372,-96.3013432,"College Station, TX 77845, USA",-70.8952337,43.1819713,"Dover, NH 03820, USA"
"03820","ACCENTURE LLP","60601",4,1274,0.31,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-70.8952337,43.1819713,"Dover, NH 03820, USA"
"03833","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-70.9784562,42.9996568,"Exeter, NH 03833, USA"
"03840","CAPGEMINI AMERICA INC","60606",3,1266,0.24,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-70.8476708,43.0427206,"Greenland, NH 03840, USA"
"04021","KPMG LLP","75201",1,198,0.51,32.7863301,-96.7962528,"Dallas, TX 75201, USA",-70.2724632,43.8022595,"Cumberland Center, ME 04021, USA"
"04033","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-70.1,43.86,"Freeport, ME 04033, USA"
"04106","RANDSTAD TECHNOLOGIES, LP","01801",2,168,1.19,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-70.2807827,43.6297084,"South Portland, ME 04106, USA"
"04260","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-70.3034777,43.9683677,"New Gloucester, ME 04260, USA"
"05401","KPMG LLP","75201",1,198,0.51,32.7863301,-96.7962528,"Dallas, TX 75201, USA",-73.212121,44.4758442,"Burlington, VT 05401, USA"
"05404","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-73.1792557,44.4947715,"Winooski, VT 05404, USA"
"05602","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",2,268,0.75,30.5368372,-96.3013432,"College Station, TX 77845, USA",-72.6195076,44.2809273,"Montpelier, VT 05602, USA"
"06002","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",2,268,0.75,30.5368372,-96.3013432,"College Station, TX 77845, USA",-72.7333604,41.8394458,"Bloomfield, CT 06002, USA"
"06002","ACCENTURE LLP","60601",5,1274,0.39,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-72.7333604,41.8394458,"Bloomfield, CT 06002, USA"
"06002","COMPUNNEL SOFTWARE GROUP, INC.","08536",3,218,1.38,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-72.7333604,41.8394458,"Bloomfield, CT 06002, USA"
"06010","RANDSTAD TECHNOLOGIES, LP","01801",1,168,0.6,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-72.9224329,41.6750889,"Bristol, CT 06010, USA"
"06013","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-72.9696779,41.7597285,"Burlington, CT 06013, USA"
"06032","MPHASIS CORPORATION","10016",1,122,0.82,40.74727,-73.9800645,"New York, NY 10016, USA",-72.8397317,41.730201,"Farmington, CT 06032, USA"
"06033","CAPGEMINI AMERICA INC","60606",3,1266,0.24,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-72.5559746,41.7056381,"Glastonbury, CT 06033, USA"
"06034","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-72.84,41.71,"Farmington, CT 06034, USA"
"06037","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-72.7806422,41.614604,"Berlin, CT 06037, USA"
"06042","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-72.5323139,41.7985487,"Manchester, CT 06042, USA"
"06042","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-72.5323139,41.7985487,"Manchester, CT 06042, USA"
"06062","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-72.8633635,41.6757457,"Plainville, CT 06062, USA"
"06067","POPULUS GROUP LLC","48084",2,168,1.19,42.5586572,-83.1809776,"Troy, MI 48084, USA",-72.6505957,41.6623145,"Rocky Hill, CT 06067, USA"
"06067","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",3,268,1.12,30.5368372,-96.3013432,"College Station, TX 77845, USA",-72.6505957,41.6623145,"Rocky Hill, CT 06067, USA"
"06067","ACCENTURE LLP","60601",7,1274,0.55,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-72.6505957,41.6623145,"Rocky Hill, CT 06067, USA"
"06092","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-72.8574558,41.8730187,"West Simsbury, CT 06092, USA"
"06095","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-72.6742455,41.8785329,"Windsor, CT 06095, USA"
"06095","ACCENTURE LLP","60601",8,1274,0.63,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-72.6742455,41.8785329,"Windsor, CT 06095, USA"
"06095","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-72.6742455,41.8785329,"Windsor, CT 06095, USA"
"06095","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-72.6742455,41.8785329,"Windsor, CT 06095, USA"
"06103","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","33607",4,220,1.82,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-72.6757236,41.7665502,"Hartford, CT 06103, USA"
"06103","DELOITTE CONSULTING LLP","19103",5,870,0.57,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-72.6757236,41.7665502,"Hartford, CT 06103, USA"
"06103","PRICEWATERHOUSECOOPERS LLP","33607",1,168,0.6,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-72.6757236,41.7665502,"Hartford, CT 06103, USA"
"06103","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-72.6757236,41.7665502,"Hartford, CT 06103, USA"
"06103","DELOITTE & TOUCHE LLP","19103",3,353,0.85,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-72.6757236,41.7665502,"Hartford, CT 06103, USA"
"06103","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",13,268,4.85,30.5368372,-96.3013432,"College Station, TX 77845, USA",-72.6757236,41.7665502,"Hartford, CT 06103, USA"
"06103","ACCENTURE LLP","60601",4,1274,0.31,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-72.6757236,41.7665502,"Hartford, CT 06103, USA"
"06103","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-72.6757236,41.7665502,"Hartford, CT 06103, USA"
"06103","CIBER, INC.","80111",1,101,0.99,39.6166715,-104.8746508,"Englewood, CO 80111, USA",-72.6757236,41.7665502,"Hartford, CT 06103, USA"
"06103","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-72.6757236,41.7665502,"Hartford, CT 06103, USA"
"06105","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-72.7038047,41.7721061,"Hartford, CT 06105, USA"
"06105","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-72.7038047,41.7721061,"Hartford, CT 06105, USA"
"06110","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-72.7274495,41.7370975,"West Hartford, CT 06110, USA"
"06114","HCL AMERICA, INC.","94085",2,799,0.25,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-72.6683333,41.737618,"Hartford, CT 06114, USA"
"06120","DELOITTE CONSULTING LLP","19103",2,870,0.23,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-72.6712894,41.7888066,"Hartford, CT 06120, USA"
"06120","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-72.6712894,41.7888066,"Hartford, CT 06120, USA"
"06156","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-72.6912425,41.7671423,"Hartford, CT 06156, USA"
"06183","ACCENTURE LLP","60601",28,1274,2.2,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-72.6729522,41.7644599,"Hartford, CT 06183, USA"
"06340","ACCENTURE LLP","60601",4,1274,0.31,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-72.0349647,41.3517324,"Groton, CT 06340, USA"
"06340","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-72.0349647,41.3517324,"Groton, CT 06340, USA"
"06460","BANK OF AMERICA N.A.","10020",1,128,0.78,40.7605505,-73.9822683,"New York, NY 10020, USA",-73.0464309,41.2220944,"Milford, CT 06460, USA"
"06461","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-73.0818468,41.237209,"Milford, CT 06461, USA"
"06477","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-73.0287209,41.2731243,"Orange, CT 06477, USA"
"06477","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-73.0287209,41.2731243,"Orange, CT 06477, USA"
"06484","CAPGEMINI AMERICA INC","60606",3,1266,0.24,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-73.1467619,41.3104378,"Shelton, CT 06484, USA"
"06484","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-73.1467619,41.3104378,"Shelton, CT 06484, USA"
"06492","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-72.7806422,41.4593039,"Wallingford, CT 06492, USA"
"06492","UST GLOBAL INC.","92656",4,357,1.12,33.5714289,-117.7314729,"Aliso Viejo, CA 92656, USA",-72.7806422,41.4593039,"Wallingford, CT 06492, USA"
"06492","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-72.7806422,41.4593039,"Wallingford, CT 06492, USA"
"06492","DELOITTE CONSULTING LLP","19103",7,870,0.8,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-72.7806422,41.4593039,"Wallingford, CT 06492, USA"
"06492","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-72.7806422,41.4593039,"Wallingford, CT 06492, USA"
"06492","IBM INDIA PRIVATE LIMITED","27709",2,676,0.3,35.8908636,-78.8665733,"Durham, NC 27709, USA",-72.7806422,41.4593039,"Wallingford, CT 06492, USA"
"06510","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-72.9268626,41.3052226,"New Haven, CT 06510, USA"
"06511","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-72.9283391,41.3212912,"New Haven, CT 06511, USA"
"06511","RANDSTAD TECHNOLOGIES, LP","01801",1,168,0.6,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-72.9283391,41.3212912,"New Haven, CT 06511, USA"
"06511","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-72.9283391,41.3212912,"New Haven, CT 06511, USA"
"06810","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-73.4533779,41.3755722,"Danbury, CT 06810, USA"
"06810","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-73.4533779,41.3755722,"Danbury, CT 06810, USA"
"06828","CAPGEMINI AMERICA INC","60606",3,1266,0.24,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-73.2480007,41.2134951,"Fairfield, CT 06828, USA"
"06831","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-73.6771662,41.0853864,"Greenwich, CT 06831, USA"
"06850","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-73.4592701,41.1173012,"Norwalk, CT 06850, USA"
"06851","TECH MAHINDRA (AMERICAS), INC.","75093",1,119,0.84,33.0386278,-96.8243812,"Plano, TX 75093, USA",-73.4062342,41.1339818,"Norwalk, CT 06851, USA"
"06851","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-73.4062342,41.1339818,"Norwalk, CT 06851, USA"
"06851","CAPGEMINI AMERICA INC","60606",6,1266,0.47,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-73.4062342,41.1339818,"Norwalk, CT 06851, USA"
"06851","PRICEWATERHOUSECOOPERS LLP","33607",1,168,0.6,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-73.4062342,41.1339818,"Norwalk, CT 06851, USA"
"06877","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-73.4887288,41.2928979,"Ridgefield, CT 06877, USA"
"06877","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-73.4887288,41.2928979,"Ridgefield, CT 06877, USA"
"06880","SYNTEL CONSULTING INC.","48083",1,535,0.19,42.5496035,-83.1112798,"Troy, MI 48083, USA",-73.3590802,41.1270095,"Westport, CT 06880, USA"
"06897","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-73.4415929,41.2077334,"Wilton, CT 06897, USA"
"06901","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-73.5387991,41.0529585,"Stamford, CT 06901, USA"
"06901","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-73.5387991,41.0529585,"Stamford, CT 06901, USA"
"06901","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",2,268,0.75,30.5368372,-96.3013432,"College Station, TX 77845, USA",-73.5387991,41.0529585,"Stamford, CT 06901, USA"
"06901","DELOITTE CONSULTING LLP","19103",2,870,0.23,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-73.5387991,41.0529585,"Stamford, CT 06901, USA"
"06902","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-73.541744,41.0411194,"Stamford, CT 06902, USA"
"06902","CAPGEMINI AMERICA INC","60606",9,1266,0.71,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-73.541744,41.0411194,"Stamford, CT 06902, USA"
"06902","TECH MAHINDRA (AMERICAS), INC.","75093",2,283,0.71,33.0386278,-96.8243812,"Plano, TX 75093, USA",-73.541744,41.0411194,"Stamford, CT 06902, USA"
"06902","HEXAWARE TECHNOLOGIES, INC.","08830",1,194,0.52,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-73.541744,41.0411194,"Stamford, CT 06902, USA"
"06902","ERNST & YOUNG U.S. LLP","07094",6,806,0.74,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-73.541744,41.0411194,"Stamford, CT 06902, USA"
"06902","ACCENTURE LLP","60601",4,1274,0.31,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-73.541744,41.0411194,"Stamford, CT 06902, USA"
"06905","KPMG LLP","75201",1,198,0.51,32.7863301,-96.7962528,"Dallas, TX 75201, USA",-73.541744,41.0901834,"Stamford, CT 06905, USA"
"06905","CAPGEMINI AMERICA INC","60606",10,1266,0.79,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-73.541744,41.0901834,"Stamford, CT 06905, USA"
"06905","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-73.541744,41.0901834,"Stamford, CT 06905, USA"
"06905","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-73.541744,41.0901834,"Stamford, CT 06905, USA"
"07003","CAPGEMINI AMERICA INC","60606",12,1266,0.95,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-74.1885825,40.7989068,"Bloomfield, NJ 07003, USA"
"07030","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-74.0270745,40.744052,"Hoboken, NJ 07030, USA"
"07030","IBM INDIA PRIVATE LIMITED","27709",2,676,0.3,35.8908636,-78.8665733,"Durham, NC 27709, USA",-74.0270745,40.744052,"Hoboken, NJ 07030, USA"
"07030","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-74.0270745,40.744052,"Hoboken, NJ 07030, USA"
"07030","ACCENTURE LLP","60601",7,1274,0.55,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-74.0270745,40.744052,"Hoboken, NJ 07030, USA"
"07030","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-74.0270745,40.744052,"Hoboken, NJ 07030, USA"
"07030","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-74.0270745,40.744052,"Hoboken, NJ 07030, USA"
"07030","MPHASIS CORPORATION","10016",1,122,0.82,40.74727,-73.9800645,"New York, NY 10016, USA",-74.0270745,40.744052,"Hoboken, NJ 07030, USA"
"07030","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-74.0270745,40.744052,"Hoboken, NJ 07030, USA"
"07039","ERNST & YOUNG U.S. LLP","07094",4,806,0.5,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-74.3235539,40.7930239,"Livingston, NJ 07039, USA"
"07047","IBM CORPORATION","27709",1,227,0.44,35.8908636,-78.8665733,"Durham, NC 27709, USA",-74.0241367,40.8053731,"North Bergen, NJ 07047, USA"
"07054","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-74.3939339,40.8620476,"Parsippany, NJ 07054, USA"
"07054","DELOITTE & TOUCHE LLP","19103",9,353,2.55,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-74.3939339,40.8620476,"Parsippany, NJ 07054, USA"
"07054","PRICEWATERHOUSECOOPERS LLP","33607",1,168,0.6,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-74.3939339,40.8620476,"Parsippany, NJ 07054, USA"
"07054","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-74.3939339,40.8620476,"Parsippany, NJ 07054, USA"
"07054","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-74.3939339,40.8620476,"Parsippany, NJ 07054, USA"
"07054","DELOITTE CONSULTING LLP","19103",12,870,1.38,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-74.3939339,40.8620476,"Parsippany, NJ 07054, USA"
"07054","IBM INDIA PRIVATE LIMITED","27709",2,676,0.3,35.8908636,-78.8665733,"Durham, NC 27709, USA",-74.3939339,40.8620476,"Parsippany, NJ 07054, USA"
"07054","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-74.3939339,40.8620476,"Parsippany, NJ 07054, USA"
"07054","WIPRO LIMITED","08816",2,833,0.24,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-74.3939339,40.8620476,"Parsippany, NJ 07054, USA"
"07058","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-74.3440842,40.8625518,"Pine Brook, NJ 07058, USA"
"07059","RANDSTAD TECHNOLOGIES, LP","01801",1,168,0.6,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-74.511172,40.6208604,"Warren, NJ 07059, USA"
"07059","CAPGEMINI AMERICA INC","60606",4,1266,0.32,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-74.511172,40.6208604,"Warren, NJ 07059, USA"
"07059","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-74.511172,40.6208604,"Warren, NJ 07059, USA"
"07059","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-74.511172,40.6208604,"Warren, NJ 07059, USA"
"07059","WIPRO LIMITED","08816",7,833,0.84,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-74.511172,40.6208604,"Warren, NJ 07059, USA"
"07059","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-74.511172,40.6208604,"Warren, NJ 07059, USA"
"07065","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-74.2824862,40.6041777,"Rahway, NJ 07065, USA"
"07065","HCL AMERICA, INC.","94085",7,799,0.88,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-74.2824862,40.6041777,"Rahway, NJ 07065, USA"
"07068","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-74.3176876,40.8267932,"Roseland, NJ 07068, USA"
"07068","KPMG LLP","75201",4,198,2.02,32.7863301,-96.7962528,"Dallas, TX 75201, USA",-74.3176876,40.8267932,"Roseland, NJ 07068, USA"
"07068","IBM INDIA PRIVATE LIMITED","27709",2,676,0.3,35.8908636,-78.8665733,"Durham, NC 27709, USA",-74.3176876,40.8267932,"Roseland, NJ 07068, USA"
"07068","CAPGEMINI AMERICA INC","60606",2,1266,0.16,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-74.3176876,40.8267932,"Roseland, NJ 07068, USA"
"07071","WIPRO LIMITED","08816",4,833,0.48,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-74.1063776,40.7972384,"Lyndhurst, NJ 07071, USA"
"07071","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-74.1063776,40.7972384,"Lyndhurst, NJ 07071, USA"
"07072","WIPRO LIMITED","08816",5,833,0.6,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-74.0593872,40.8202314,"Carlstadt, NJ 07072, USA"
"07078","DELOITTE CONSULTING LLP","19103",2,870,0.23,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-74.3294199,40.73945,"Short Hills, NJ 07078, USA"
"07078","KPMG LLP","75201",8,198,4.04,32.7863301,-96.7962528,"Dallas, TX 75201, USA",-74.3294199,40.73945,"Short Hills, NJ 07078, USA"
"07080","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-74.4173877,40.56829,"South Plainfield, NJ 07080, USA"
"07080","TECH MAHINDRA (AMERICAS), INC.","75093",1,283,0.35,33.0386278,-96.8243812,"Plano, TX 75093, USA",-74.4173877,40.56829,"South Plainfield, NJ 07080, USA"
"07080","TECH MAHINDRA (AMERICAS), INC.","75093",2,217,0.92,33.0386278,-96.8243812,"Plano, TX 75093, USA",-74.4173877,40.56829,"South Plainfield, NJ 07080, USA"
"07083","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-74.2531465,40.6843079,"Union, NJ 07083, USA"
"07086","HCL AMERICA, INC.","94085",8,799,1,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-74.0211989,40.7629831,"Weehawken, NJ 07086, USA"
"07086","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-74.0211989,40.7629831,"Weehawken, NJ 07086, USA"
