Year,Month,State,Utility Number,Utility Name,Data Status,Residential.Capacity,Commercial.Capacity,Industrial.Capacity,Transportation.Capacity,Total.Capacity,Residential.Customers,Commercial.Customers,Industrial.Customers,Transportation.Customers,Total.Customers
2015,1,OR,40437,Emerald People's Utility Dist,Final,0.229,0.076,0.000,0.000,0.305,56,8,0,0,64
2015,1,OR,99999,State Adjustment,Final,2.350,0.910,0.246,.,3.506,.,.,.,.,.
2015,1,PA,3597,Citizens Electric Co - (PA),Final,0.100,0.570,0.003,0.000,0.673,16,6,1,0,23
2015,1,PA,5487,Duquesne Light Co,Final,1.406,2.157,1.327,0.000,4.890,231,45,1,0,277
2015,1,PA,12390,Metropolitan Edison Co,Final,13.703,13.498,8.520,0.000,35.721,"1,516",199,15,0,"1,730"
2015,1,PA,14711,Pennsylvania Electric Co,Final,2.610,3.389,2.610,0.000,8.609,352,70,2,0,424
2015,1,PA,14715,PPL Electric Utilities Corp,Final,21.024,65.541,9.112,0.000,95.677,"2,973",486,42,0,"3,501"
2015,1,PA,14716,Pennsylvania Power Co,Final,0.400,1.474,0.030,0.000,1.904,48,19,1,0,68
2015,1,PA,14940,PECO Energy Co,Final,17.720,16.970,23.830,0.000,58.520,"2,368",254,32,0,"2,654"
2015,1,PA,15045,Pike County Light & Power Co,Final,0.021,0.021,0.000,0.000,0.042,3,1,0,0,4
2015,1,PA,19390,"UGI Utilities, Inc",Final,0.442,0.307,0.160,0.000,0.909,69,8,3,0,80
2015,1,PA,20334,Wellsborough Electric Co,Final,0.032,0.020,0.000,0.000,0.052,7,3,0,0,10
2015,1,PA,20387,West Penn Power Company,Final,3.125,1.690,0.861,0.000,5.676,416,39,5,0,460
2015,1,PA,99999,State Adjustment,Final,2.079,0.501,.,.,2.580,.,.,.,.,.
2015,1,RI,1857,Block Island Power Co,Final,0.010,0.000,0.000,0.000,0.010,2,0,0,0,2
2015,1,RI,13214,The Narragansett Electric Co,Final,1.406,11.283,0.000,0.000,12.689,320,110,0,0,430
2015,1,RI,99999,State Adjustment,Final,0.052,.,.,.,0.052,.,.,.,.,.
2015,1,SC,1613,Berkeley Electric Coop Inc,Final,0.172,0.000,0.000,0.000,0.172,30,0,0,0,30
2015,1,SC,3046,Duke Energy Progress - (NC),Final,0.010,0.057,0.000,0.000,0.067,4,4,0,0,8
2015,1,SC,5416,"Duke Energy Carolinas, LLC",Final,0.680,0.518,0.000,0.000,1.198,153,34,0,0,187
2015,1,SC,14398,Palmetto Electric Coop Inc,Final,0.063,0.027,0.000,0.000,0.090,11,2,0,0,13
2015,1,SC,17539,South Carolina Electric&Gas Company,Final,1.077,0.000,0.000,0.000,1.077,270,0,0,0,270
2015,1,SC,17543,South Carolina Public Service Authority,Final,0.009,0.000,0.044,0.000,0.053,2,0,1,0,3
2015,1,SC,99999,State Adjustment,Final,0.706,0.184,.,.,0.890,.,.,.,.,.
2015,1,SD,1769,"Black Hills Electric Coop, Inc",Final,0.030,0.000,0.000,0.000,0.030,6,0,0,0,6
2015,1,SD,13337,Nebraska Public Power District,Final,0.000,0.010,0.000,0.000,0.010,0,1,0,0,1
2015,1,SD,14232,Otter Tail Power Co,Final,0.003,0.042,0.000,0.000,0.045,1,3,0,0,4
2015,1,SD,17267,Sioux Valley SW Elec Coop,Final,0.113,0.004,0.000,0.000,0.117,13,5,0,0,18
2015,1,SD,19293,Southeastern Electric Coop Inc - (SD),Final,0.000,0.020,0.000,0.000,0.020,0,2,0,0,2
2015,1,SD,20401,West River Electric Assn Inc,Final,0.104,0.160,0.000,0.000,0.264,22,2,0,0,24
2015,1,SD,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,1,TN,10331,Kingsport Power Co,Final,0.055,0.141,0.000,0.000,0.196,8,5,0,0,13
2015,1,TN,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,1,TX,5701,El Paso Electric Co,Final,2.090,1.588,0.000,0.000,3.678,457,62,0,0,519
2015,1,TX,16604,City of San Antonio - (TX),Final,11.288,9.221,0.000,0.000,20.509,"2,088",271,0,0,"2,359"
2015,1,TX,17008,Sharyland Utilities LP,Final,0.316,0.033,0.000,0.000,0.349,54,6,0,0,60
2015,1,TX,17698,Southwestern Electric Power Co,Final,0.197,0.436,0.000,0.000,0.633,28,20,0,0,48
2015,1,TX,44372,Oncor Electric Delivery Company LLC,Final,19.166,25.732,0.000,0.000,44.898,"3,728",504,0,0,"4,232"
2015,1,TX,55937,Entergy Texas Inc.,Final,0.641,0.293,0.000,0.000,0.934,127,19,0,0,146
2015,1,TX,99999,State Adjustment,Final,29.681,7.233,.,.,36.914,.,.,.,.,.
2015,1,UT,2010,City of Bountiful,Final,0.239,0.027,0.000,0.000,0.266,41,2,0,0,43
2015,1,UT,11135,City of Logan - (UT),Final,0.035,0.040,0.000,0.000,0.075,16,1,0,0,17
2015,1,UT,12866,Moon Lake Electric Assn Inc,Final,0.006,0.020,0.000,0.000,0.026,4,1,0,0,5
2015,1,UT,14354,PacifiCorp,Final,13.146,13.076,2.086,0.000,28.308,"3,186",375,27,0,"3,588"
2015,1,UT,15444,Provo City Corp,Final,0.332,0.000,0.000,0.000,0.332,60,0,0,0,60
2015,1,UT,17845,City of Springville - (UT),Final,0.052,0.006,0.000,0.000,0.058,11,1,0,0,12
2015,1,UT,17874,City of St George,Final,0.300,0.650,0.000,0.000,0.950,60,11,0,0,71
2015,1,UT,18206,Strawberry Electric Serv Dist,Final,0.145,0.000,0.000,0.000,0.145,29,0,0,0,29
2015,1,UT,99999,State Adjustment,Final,1.404,0.896,0.272,.,2.572,.,.,.,.,.
2015,1,VA,84,A & N Electric Coop,Final,0.058,0.125,0.000,0.000,0.183,17,8,0,0,25
2015,1,VA,733,Appalachian Power Co,Final,1.863,3.154,0.083,0.000,5.100,402,48,1,0,451
2015,1,VA,17066,Shenandoah Valley Elec Coop,Final,0.808,0.069,0.000,0.000,0.877,109,9,0,0,118
2015,1,VA,19876,Virginia Electric & Power Co,Final,4.571,3.609,0.019,0.000,8.199,"1,050",148,1,0,"1,199"
2015,1,VA,19882,Virginia Tech Electric Service,Final,0.115,0.108,0.000,0.000,0.223,29,4,0,0,33
2015,1,VA,40228,Rappahannock Electric Coop,Final,0.837,0.153,0.000,0.000,0.990,156,10,0,0,166
2015,1,VA,99999,State Adjustment,Final,1.616,1.152,0.113,.,2.881,.,.,.,.,.
2015,1,VT,2548,City of Burlington Electric - (VT),Final,0.225,0.804,0.038,0.000,1.067,63,31,1,0,95
2015,1,VT,7601,Green Mountain Power Corp,Final,20.640,7.798,0.197,0.000,28.635,"2,990",198,4,0,"3,192"
2015,1,VT,19791,"Vermont Electric Cooperative, Inc",Final,2.979,0.781,0.000,0.000,3.760,481,25,0,0,506
2015,1,VT,99999,State Adjustment,Final,2.191,0.203,.,.,2.394,.,.,.,.,.
2015,1,WA,3660,PUD No 1 of Clark County - (WA),Final,1.025,0.183,0.000,0.000,1.208,239,13,0,0,252
2015,1,WA,14354,PacifiCorp,Final,1.163,0.654,0.026,0.000,1.843,194,40,3,0,237
2015,1,WA,15500,Puget Sound Energy Inc,Final,13.469,2.776,0.000,0.000,16.245,"2,426",208,0,0,"2,634"
2015,1,WA,16868,City of Seattle - (WA),Final,5.300,1.830,0.000,0.000,7.130,"1,523",127,0,0,"1,650"
2015,1,WA,17470,PUD 1 of Snohomish County,Final,3.147,0.492,0.000,0.000,3.639,527,62,0,0,589
2015,1,WA,18429,City of Tacoma  - (WA),Final,0.494,0.106,0.000,0.000,0.600,140,6,0,0,146
2015,1,WA,20169,Avista Corp,Final,0.997,0.382,0.000,0.000,1.379,199,31,0,0,230
2015,1,WA,99999,State Adjustment,Final,5.197,0.543,0.025,.,5.765,.,.,.,.,.
2015,1,WI,4715,Dahlberg Light & Power Co,Final,0.028,0.000,0.000,0.000,0.028,5,0,0,0,5
2015,1,WI,5574,East Central Energy,Final,0.042,0.000,0.000,0.000,0.042,7,0,0,0,7
2015,1,WI,11479,Madison Gas & Electric Co,Final,0.546,1.134,0.000,0.000,1.680,131,47,0,0,178
2015,1,WI,13697,North Central Power Co Inc,Final,0.015,0.000,0.000,0.000,0.015,4,0,0,0,4
2015,1,WI,13815,Northwestern Wisconsin Elec Co,Final,0.098,0.057,0.000,0.000,0.155,14,5,0,0,19
2015,1,WI,20847,Wisconsin Electric Power Co,Final,2.456,2.811,0.010,0.000,5.277,394,187,1,0,582
2015,1,WI,20856,Wisconsin Power & Light Co,Final,1.311,1.704,0.000,0.000,3.015,243,168,0,0,411
2015,1,WI,20860,Wisconsin Public Service Corp,Final,1.764,2.218,0.000,0.000,3.982,309,157,0,0,466
2015,1,WI,99999,State Adjustment,Final,2.784,0.412,0.024,.,3.220,.,.,.,.,.
2015,1,WV,733,Appalachian Power Co,Final,0.257,0.310,0.005,0.000,0.572,59,24,1,0,84
2015,1,WV,12796,Monongahela Power Co,Final,0.429,0.229,0.000,0.000,0.658,106,16,0,0,122
2015,1,WV,15263,The Potomac Edison Company,Final,1.261,0.126,0.000,0.000,1.387,189,15,0,0,204
2015,1,WV,20521,Wheeling Power Co,Final,0.156,0.005,0.000,0.000,0.161,18,1,0,0,19
2015,1,WV,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,1,WY,3461,Cheyenne Light Fuel & Power d/b/a Black,Final,0.290,0.064,0.000,0.000,0.354,105,6,0,0,111
2015,1,WY,7222,City of Gillette - (WY),Final,0.016,0.000,0.000,0.000,0.016,2,0,0,0,2
2015,1,WY,8566,High Plains Power Inc,Final,0.173,0.043,0.000,0.000,0.216,34,5,0,0,39
2015,1,WY,11273,Lower Valley Energy Inc,Final,0.181,0.122,0.213,0.000,0.516,49,14,7,0,70
2015,1,WY,14354,PacifiCorp,Final,0.519,0.389,0.000,0.000,0.908,146,46,0,0,192
2015,1,WY,19156,Powder River Energy Corp,Final,0.113,0.072,0.000,0.000,0.185,24,4,0,0,28
2015,1,WY,27058,"High West Energy, Inc",Final,0.120,0.000,0.000,0.000,0.120,60,0,0,0,60
2015,1,WY,99999,State Adjustment,Final,0.254,0.069,.,.,0.323,.,.,.,.,.
2015,2,AK,219,Alaska Power and Telephone Co,Final,0.012,0.011,0.000,0.000,0.023,3,1,0,0,4
2015,2,AK,599,Anchorage Municipal Light and Power,Final,0.017,0.020,0.000,0.000,0.037,5,2,0,0,7
2015,2,AK,3522,Chugach Electric Assn Inc,Final,0.019,0.021,0.000,0.000,0.040,5,6,0,0,11
2015,2,AK,7353,Golden Valley Elec Assn Inc,Final,0.186,0.112,0.019,0.000,0.317,45,15,3,0,63
2015,2,AK,11824,Matanuska Electric Assn Inc,Final,0.142,0.033,0.000,0.000,0.175,41,8,0,0,49
2015,2,AK,19558,Homer Electric Assn Inc,Final,0.210,0.049,0.000,0.000,0.259,62,10,0,0,72
2015,2,AK,99999,State Adjustment,Final,0.034,.,.,.,0.034,.,.,.,.,.
2015,2,AL,195,Alabama Power Co,Final,0.266,0.207,0.040,0.000,0.513,62,17,1,0,80
2015,2,AL,99999,State Adjustment,Final,0.063,.,.,.,0.063,.,.,.,.,.
2015,2,AR,814,Entergy Arkansas Inc,Final,0.501,0.247,0.000,0.000,0.748,111,20,0,0,131
2015,2,AR,817,Arkansas Valley Elec Coop Corp,Final,0.107,0.017,0.000,0.000,0.124,22,1,0,0,23
2015,2,AR,3093,Carroll Electric Coop Corp - (AR),Final,0.355,0.000,0.000,0.000,0.355,72,0,0,0,72
2015,2,AR,5860,Empire District Electric Co,Final,0.012,0.000,0.000,0.000,0.012,1,0,0,0,1
2015,2,AR,6342,First Electric Coop Corp,Final,0.179,0.000,0.000,0.000,0.179,35,0,0,0,35
2015,2,AR,13718,City of North Little Rock - (AR),Final,0.050,1.200,0.000,0.000,1.250,3,5,0,0,8
2015,2,AR,14063,Oklahoma Gas & Electric Co,Final,0.061,0.031,0.000,0.000,0.092,11,4,0,0,15
2015,2,AR,17698,Southwestern Electric Power Co,Final,0.055,0.417,0.000,0.000,0.472,16,14,0,0,30
2015,2,AR,99999,State Adjustment,Final,0.593,0.032,.,.,0.625,.,.,.,.,.
2015,2,AZ,176,Ajo Improvement Co,Final,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3
2015,2,AZ,803,Arizona Public Service Co,Final,183.420,198.620,0.000,0.000,382.040,"31,157","1,121",0,0,"32,278"
2015,2,AZ,12919,Morenci Water and Electric,Final,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3
2015,2,AZ,16572,Salt River Project,Final,80.232,16.181,2.975,0.000,99.388,"12,635",302,52,0,"12,989"
2015,2,AZ,19189,Trico Electric Cooperative Inc,Final,5.892,5.600,0.000,0.000,11.492,906,17,0,0,923
2015,2,AZ,19728,"UNS Electric, Inc",Final,10.540,3.402,0.467,0.000,14.409,"1,369",86,10,0,"1,465"
2015,2,AZ,21538,"Mohave Electric Cooperative, I",Final,2.534,1.472,0.000,0.000,4.006,394,62,0,0,456
2015,2,AZ,24211,Tucson Electric Power Co,Final,46.403,1.525,64.016,0.000,111.944,"6,831",62,257,0,"7,150"
2015,2,AZ,99999,State Adjustment,Final,10.001,4.103,.,.,14.104,.,.,.,.,.
2015,2,CA,9216,Imperial Irrigation District,Final,6.919,19.426,0.000,0.000,26.345,"1,355",133,0,0,"1,488"
2015,2,CA,11208,Los Angeles Department of Water & Power,Final,70.741,56.982,0.000,0.000,127.723,"14,615",654,0,0,"15,269"
2015,2,CA,12745,Modesto Irrigation District,Final,8.473,6.249,6.665,0.000,21.387,"1,579",67,22,0,"1,668"
2015,2,CA,14328,Pacific Gas & Electric Co,Final,752.014,313.641,336.717,0.000,"1,402.372","154,038","5,051","1,496",0,"160,585"
2015,2,CA,14354,PacifiCorp,Final,1.117,1.265,0.587,0.000,2.969,152,24,7,0,183
2015,2,CA,14534,City of Pasadena - (CA),Final,2.355,3.423,0.000,0.000,5.778,618,40,0,0,658
2015,2,CA,16534,Sacramento Municipal Util Dist,Final,31.195,22.190,14.223,0.000,67.608,"8,478",267,39,0,"8,784"
2015,2,CA,16609,San Diego Gas & Electric Co,Final,242.750,55.820,27.943,0.000,326.513,"49,548","1,011",37,0,"50,596"
2015,2,CA,17609,Southern California Edison Co,Final,552.202,195.165,196.816,0.000,944.183,"109,687","3,225",525,0,"113,437"
2015,2,CA,17612,Bear Valley Electric Service,Final,0.732,0.000,0.000,0.000,0.732,123,0,0,0,123
2015,2,CA,19281,Turlock Irrigation District,Final,6.181,0.410,15.964,0.000,22.555,971,27,90,0,"1,088"
2015,2,CA,99999,State Adjustment,Final,35.062,27.136,2.408,.,64.606,.,.,.,.,.
2015,2,CO,3989,City of Colorado Springs - (CO),Final,1.454,4.420,0.000,0.000,5.874,321,64,0,0,385
2015,2,CO,6604,City of Fort Collins - (CO),Final,1.486,0.910,1.380,0.000,3.776,300,48,3,0,351
2015,2,CO,9336,Intermountain Rural Elec Assn,Final,2.551,0.056,0.000,0.000,2.607,471,4,0,0,475
2015,2,CO,12866,Moon Lake Electric Assn Inc,Final,0.000,0.100,0.000,0.000,0.100,0,5,0,0,5
2015,2,CO,15257,"Poudre Valley R  E  A, Inc",Final,0.934,0.150,0.020,0.000,1.104,157,10,1,0,168
2015,2,CO,15466,Public Service Co of Colorado,Final,118.477,106.951,0.605,0.000,226.033,"21,481","2,077",10,0,"23,568"
2015,2,CO,16603,"San Luis Valley R E C, Inc",Final,0.202,0.082,0.030,0.000,0.314,53,9,2,0,64
2015,2,CO,19499,"United Power, Inc",Final,2.262,0.201,0.021,0.000,2.484,387,11,1,0,399
2015,2,CO,27058,"High West Energy, Inc",Final,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1
2015,2,CO,56146,Black Hills/Colorado Elec.Util,Final,3.572,5.911,1.900,0.000,11.383,601,183,2,0,786
2015,2,CO,99999,State Adjustment,Final,13.239,2.333,0.513,.,16.085,.,.,.,.,.
2015,2,CT,4176,Connecticut Light & Power Co,Final,46.128,58.810,8.145,0.000,113.083,"6,911",649,20,0,"7,580"
2015,2,CT,7716,Groton Dept of Utilities - (CT),Final,0.009,0.000,0.000,0.000,0.009,2,0,0,0,2
2015,2,CT,19497,United Illuminating Co,Final,6.729,8.494,1.512,0.000,16.735,"1,109",86,12,0,"1,207"
2015,2,CT,20038,Town of Wallingford - (CT),Final,0.010,0.263,0.000,0.000,0.273,3,2,0,0,5
2015,2,CT,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,2,DC,15270,Potomac Electric Power Co,Final,5.983,4.141,0.000,0.000,10.124,"1,434",97,0,0,"1,531"
2015,2,DC,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,2,DE,5027,Delmarva Power,Final,10.412,10.219,2.505,0.000,23.136,"1,604",196,8,0,"1,808"
2015,2,DE,5070,Delaware Electric Cooperative,Final,2.014,1.725,0.000,0.000,3.739,352,29,0,0,381
2015,2,DE,5335,City of Dover - (DE),Final,0.200,0.866,0.000,0.000,1.066,29,20,0,0,49
2015,2,DE,13519,City of Newark - (DE),Final,0.046,0.000,0.073,0.000,0.119,45,0,6,0,51
2015,2,DE,99999,State Adjustment,Final,0.027,0.460,.,.,0.487,.,.,.,.,.
2015,2,FL,6452,Florida Power & Light Co,Final,13.940,20.085,0.000,0.000,34.025,"2,596",715,0,0,"3,311"
2015,2,FL,6455,"Duke Energy Florida, Inc",Final,9.787,7.793,1.151,0.000,18.731,"1,880",287,6,0,"2,173"
2015,2,FL,6457,Florida Public Utilities Co,Final,0.296,0.000,0.000,0.000,0.296,62,0,0,0,62
2015,2,FL,7801,Gulf Power Co,Final,1.355,0.222,0.000,0.000,1.577,273,105,0,0,378
2015,2,FL,9617,JEA,Final,1.438,0.382,0.000,0.000,1.820,241,27,0,0,268
2015,2,FL,18454,Tampa Electric Co,Final,3.376,4.708,0.000,0.000,8.084,505,95,0,0,600
2015,2,FL,99999,State Adjustment,Final,8.042,8.768,0.108,.,16.918,.,.,.,.,.
2015,2,GA,3916,Cobb Electric Membership Corp,Final,0.204,0.085,0.000,0.000,0.289,33,5,0,0,38
2015,2,GA,99999,State Adjustment,Final,2.899,2.361,0.924,.,6.184,.,.,.,.,.
2015,2,HI,8287,Hawaii Electric Light Co Inc,Final,35.151,13.054,0.000,0.000,48.205,"7,333",459,0,0,"7,792"
2015,2,HI,10071,Kauai Island Utility Cooperative,Final,9.029,5.269,0.000,0.000,14.298,"2,360",207,0,0,"2,567"
2015,2,HI,11843,Maui Electric Co Ltd,Final,36.228,14.027,0.000,0.000,50.255,"6,949",516,0,0,"7,465"
2015,2,HI,19547,Hawaiian Electric Co Inc,Final,159.302,30.567,0.000,0.000,189.869,"34,947",875,0,0,"35,822"
2015,2,HI,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,2,IA,9417,Interstate Power and Light Co,Final,6.972,16.676,0.705,0.000,24.353,710,586,23,0,"1,319"
2015,2,IA,12341,MidAmerican Energy Co,Final,0.674,1.511,2.296,0.000,4.481,111,55,3,0,169
2015,2,IA,99999,State Adjustment,Final,2.265,0.219,0.066,.,2.550,.,.,.,.,.
2015,2,ID,9187,City of Idaho Falls - (ID),Final,0.008,0.042,0.000,0.000,0.050,3,3,0,0,6
2015,2,ID,9191,Idaho Power Co,Final,1.917,1.545,0.040,0.000,3.502,424,96,1,0,521
2015,2,ID,10454,Kootenai Electric Cooperative,Final,0.076,0.000,0.000,0.000,0.076,18,0,0,0,18
2015,2,ID,11273,Lower Valley Energy Inc,Final,0.024,0.000,0.000,0.000,0.024,3,0,0,0,3
2015,2,ID,14354,PacifiCorp,Final,0.488,0.362,0.000,0.000,0.850,114,24,0,0,138
2015,2,ID,20169,Avista Corp,Final,0.160,0.226,0.000,0.000,0.386,35,11,0,0,46
2015,2,ID,99999,State Adjustment,Final,0.080,.,.,.,0.080,.,.,.,.,.
2015,2,IL,4110,Commonwealth Edison Co,Final,2.310,4.930,0.000,0.000,7.240,385,81,0,0,466
2015,2,IL,12341,MidAmerican Energy Co,Final,0.057,2.359,0.000,0.000,2.416,12,4,0,0,16
2015,2,IL,13032,Mt Carmel Public Utility Co,Final,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4
2015,2,IL,56697,Ameren Illinois Company,Final,1.913,1.029,0.000,0.000,2.942,340,107,0,0,447
2015,2,IL,99999,State Adjustment,Final,1.448,0.482,0.130,.,2.060,.,.,.,.,.
2015,2,IN,9273,Indianapolis Power & Light Co,Final,0.229,0.095,0.000,0.000,0.324,54,9,0,0,63
2015,2,IN,9324,Indiana Michigan Power Co,Final,0.387,0.251,0.000,0.000,0.638,75,25,0,0,100
2015,2,IN,13756,Northern Indiana Pub Serv Co,Final,0.324,2.261,0.000,0.000,2.585,71,14,0,0,85
2015,2,IN,15470,"Duke Energy Indiana, LLC",Final,1.300,3.280,0.000,0.000,4.580,254,74,0,0,328
2015,2,IN,17633,Southern Indiana Gas & Elec Co,Final,0.566,0.123,0.000,0.000,0.689,83,10,0,0,93
2015,2,IN,99999,State Adjustment,Final,1.201,0.063,0.016,.,1.280,.,.,.,.,.
2015,2,KS,9996,City of Kansas City - (KS),Final,0.033,0.018,0.000,0.000,0.051,5,1,0,0,6
2015,2,KS,10000,Kansas City Power & Light Co,Final,0.193,0.294,0.000,0.000,0.487,43,15,0,0,58
2015,2,KS,10005,Kansas Gas & Electric Co,Final,0.259,0.367,0.000,0.000,0.626,62,14,0,0,76
2015,2,KS,22500,Westar Energy Inc,Final,0.879,1.330,0.000,0.000,2.209,166,53,0,0,219
2015,2,KS,99999,State Adjustment,Final,0.242,0.033,.,.,0.275,.,.,.,.,.
2015,2,KY,9964,Kenergy Corp,Final,0.026,0.000,0.000,0.000,0.026,4,0,0,0,4
2015,2,KY,10171,Kentucky Utilities Co,Final,0.326,0.172,0.000,0.000,0.498,66,16,0,0,82
2015,2,KY,11249,Louisville Gas & Electric Co,Final,0.549,0.264,0.000,0.000,0.813,153,23,0,0,176
2015,2,KY,17564,South Kentucky Rural E C C,Final,0.044,0.000,0.000,0.000,0.044,8,0,0,0,8
2015,2,KY,19446,Duke Energy Kentucky,Final,0.092,0.483,0.000,0.000,0.575,22,10,0,0,32
2015,2,KY,22053,Kentucky Power Co,Final,0.045,0.054,0.000,0.000,0.099,4,4,0,0,8
2015,2,KY,49998,City of Berea Municipal Utility,Final,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11
2015,2,KY,99999,State Adjustment,Final,0.439,0.184,.,.,0.623,.,.,.,.,.
2015,2,LA,3265,Cleco Power LLC,Final,11.682,0.481,0.000,0.000,12.163,"1,890",92,0,0,"1,982"
2015,2,LA,11241,Entergy Louisiana LLC,Final,30.001,0.581,0.000,0.000,30.582,"5,279",171,0,0,"5,450"
2015,2,LA,13478,Entergy New Orleans Inc,Final,26.933,0.793,0.000,0.000,27.726,"5,317",29,0,0,"5,346"
2015,2,LA,17698,Southwestern Electric Power Co,Final,5.767,0.319,0.000,0.000,6.086,996,118,0,0,"1,114"
2015,2,LA,55936,Entergy Gulf States - LA LLC,Final,6.572,0.560,0.000,0.000,7.132,"1,104",300,0,0,"1,404"
2015,2,LA,99999,State Adjustment,Final,8.570,0.393,.,.,8.963,.,.,.,.,.
2015,2,MA,6374,Fitchburg Gas & Elec Light Co,Final,2.256,4.934,0.602,0.000,7.792,370,17,3,0,390
2015,2,MA,8774,City of Holyoke - (MA),Final,0.016,0.004,0.000,0.000,0.020,2,3,0,0,5
2015,2,MA,11804,Massachusetts Electric Co,Final,58.274,278.210,0.000,0.000,336.484,"10,238","1,379",0,0,"11,617"
2015,2,MA,13206,Nantucket Electric Co,Final,0.061,0.360,0.000,0.000,0.421,14,3,0,0,17
2015,2,MA,15748,Town of Reading - (MA),Final,0.170,0.000,0.915,0.000,1.085,27,0,6,0,33
2015,2,MA,20455,Western Massachusetts Electric Company,Final,9.692,27.613,1.342,0.000,38.647,"1,602",165,6,0,"1,773"
2015,2,MA,54913,NSTAR Electric Company,Final,53.582,176.319,26.329,0.000,256.230,"7,897",896,167,0,"8,960"
2015,2,MA,99999,State Adjustment,Final,3.830,2.958,0.288,.,7.076,.,.,.,.,.
2015,2,MD,1167,Baltimore Gas & Electric Co,Final,35.324,30.100,0.000,0.000,65.424,"6,213",309,0,0,"6,522"
2015,2,MD,5027,Delmarva Power,Final,5.676,16.296,1.017,0.000,22.989,642,84,2,0,728
2015,2,MD,15263,The Potomac Edison Company,Final,8.843,7.219,0.988,0.000,17.050,"1,186",74,2,0,"1,262"
2015,2,MD,15270,Potomac Electric Power Co,Final,17.356,16.944,0.000,0.000,34.300,"2,679",90,0,0,"2,769"
2015,2,MD,99999,State Adjustment,Final,8.904,7.924,2.742,.,19.570,.,.,.,.,.
2015,2,ME,1179,Emera Maine,Final,1.547,0.993,0.626,0.000,3.166,355,59,2,0,416
2015,2,ME,3266,Central Maine Power Co,Final,7.096,4.252,0.000,0.000,11.348,"1,460",191,0,0,"1,651"
2015,2,ME,99999,State Adjustment,Final,0.156,0.004,.,.,0.160,.,.,.,.,.
2015,2,MI,392,Alpena Power Co,Final,0.003,0.010,0.000,0.000,0.013,17,1,0,0,18
2015,2,MI,3828,Cloverland Electric Co-op,Final,0.065,0.025,0.000,0.000,0.090,20,7,0,0,27
2015,2,MI,4254,Consumers Energy Co,Final,1.491,1.750,0.000,0.000,3.241,288,73,0,0,361
2015,2,MI,5109,DTE Electric Company,Final,6.129,4.200,0.246,0.000,10.575,950,234,11,0,"1,195"
2015,2,MI,9324,Indiana Michigan Power Co,Final,0.123,0.078,0.006,0.000,0.207,24,6,1,0,31
2015,2,MI,10704,City of Lansing - (MI),Final,0.008,0.008,0.000,0.000,0.016,4,2,0,0,6
2015,2,MI,19578,Upper Peninsula Power Company,Final,0.288,0.008,0.000,0.000,0.296,72,3,0,0,75
2015,2,MI,20847,Wisconsin Electric Power Co,Final,0.091,0.038,0.000,0.000,0.129,19,6,0,0,25
2015,2,MI,20860,Wisconsin Public Service Corp,Final,0.013,0.000,0.000,0.000,0.013,5,0,0,0,5
2015,2,MI,99999,State Adjustment,Final,0.551,0.545,0.272,.,1.368,.,.,.,.,.
2015,2,MN,689,Connexus Energy,Final,0.224,0.000,0.160,0.000,0.384,30,0,1,0,31
2015,2,MN,5574,East Central Energy,Final,0.303,0.136,0.000,0.000,0.439,31,10,0,0,41
2015,2,MN,9417,Interstate Power and Light Co,Final,0.465,0.229,0.020,0.000,0.714,22,9,1,0,32
2015,2,MN,12647,"ALLETE, Inc.",Final,0.519,0.379,0.002,0.000,0.900,89,30,1,0,120
2015,2,MN,13781,Northern States Power Co - Minnesota,Final,4.079,8.458,1.092,0.000,13.629,662,304,34,0,"1,000"
2015,2,MN,14232,Otter Tail Power Co,Final,0.148,0.251,0.000,0.000,0.399,12,16,0,0,28
2015,2,MN,16181,Rochester Public Utilities,Final,0.178,0.075,0.000,0.000,0.253,31,4,0,0,35
2015,2,MN,17267,Sioux Valley SW Elec Coop,Final,0.158,0.063,0.000,0.000,0.221,6,3,0,0,9
2015,2,MN,20996,Wright-Hennepin Coop Elec Assn,Final,0.140,0.022,0.000,0.000,0.162,11,2,0,0,13
2015,2,MN,25177,Dakota Electric Association,Final,0.241,0.245,0.000,0.000,0.486,30,15,0,0,45
2015,2,MN,99999,State Adjustment,Final,2.212,0.885,0.044,.,3.141,.,.,.,.,.
2015,2,MO,4675,Cuivre River Electric Coop Inc,Final,0.047,0.000,0.000,0.000,0.047,7,0,0,0,7
2015,2,MO,5860,Empire District Electric Co,Final,0.169,0.142,0.030,0.000,0.341,38,6,2,0,46
2015,2,MO,9231,City of Independence - (MO),Final,0.004,0.081,0.000,0.000,0.085,2,7,0,0,9
