seqID,gender,age,ethnicity,hhSize,hhChild,hhTeen,hhElder,hhIncomeAnnual
74205,Male,65,Asian,7,1,0,3,15
74206,Male,16,Other,2,0,1,0,14
74207,Female,32,White,3,1,0,0,9
74208,Male,2,Hispanic,7,3,0,1,6
74209,Female,9,Black,5,0,3,0,6
74210,Male,0,Hispanic,5,3,0,0,4
74211,Female,74,Hispanic,3,0,0,2,4
74212,Female,7,Asian,4,0,2,0,9
74213,Female,6,Hispanic,6,1,3,0,5
74214,Female,47,Hispanic,5,0,3,0,15
74215,Female,9,Hispanic,4,0,2,0,15
74216,Male,4,White,3,1,1,0,3
74217,Male,5,Hispanic,3,1,0,0,5
74218,Male,10,Black,3,0,1,0,7
74219,Male,74,Asian,3,0,0,2,15
74220,Male,14,White,2,0,1,0,4
74221,Female,34,Black,7,1,4,1,77
74222,Male,45,White,2,0,0,0,5
74223,Female,1,White,4,1,0,0,7
74224,Male,66,White,3,0,1,1,5
74225,Female,67,Hispanic,1,0,0,1,5
74226,Female,20,Asian,2,0,0,0,1
74227,Female,78,Black,1,0,0,1,3
74228,Male,2,Black,2,1,0,0,4
74229,Female,17,Black,4,0,2,0,14
74230,Male,44,Hispanic,3,0,0,0,9
74231,Female,67,Black,1,0,0,1,6
74232,Female,29,White,5,3,0,0,6
74233,Female,19,Hispanic,2,0,0,0,5
74234,Male,0,White,3,1,0,0,5
74235,Female,27,Hispanic,2,0,0,0,8
74236,Male,1,Hispanic,5,1,2,0,6
74237,Female,51,White,2,0,0,0,15
74238,Male,6,Asian,4,1,1,0,8
74239,Female,35,White,3,0,1,0,15
74240,Female,74,Black,1,0,0,1,8
74241,Male,72,White,2,0,0,2,8
74242,Female,9,Other,5,0,2,0,6
74243,Female,33,Hispanic,4,1,0,1,8
74244,Female,7,White,3,0,2,0,7
74245,Female,11,Hispanic,7,1,2,0,7
74246,Female,71,Asian,1,0,0,1,3
74247,Male,74,White,2,0,0,2,14
74248,Female,4,White,5,1,0,0,8
74249,Female,16,Asian,4,0,2,0,15
74250,Female,2,Hispanic,5,1,2,0,1
74251,Male,20,White,4,0,1,0,5
74252,Female,18,White,6,0,1,2,8
74253,Male,77,Black,2,0,0,2,6
74254,Male,71,White,6,0,2,2,15
74255,Male,7,White,5,0,3,0,14
74256,Male,17,Asian,2,0,1,0,1
74257,Female,0,Asian,6,1,1,0,NA
74258,Male,1,Black,6,1,3,0,14
74259,Female,39,Hispanic,4,1,0,1,7
74260,Female,52,Black,3,1,0,0,3
74261,Female,2,Hispanic,5,2,0,0,4
74262,Female,70,White,1,0,0,1,2
74263,Female,8,Other,5,0,2,2,7
74264,Female,46,Hispanic,4,1,0,0,5
74265,Female,36,Hispanic,4,0,2,0,3
74266,Male,1,Asian,6,1,0,0,4
74267,Female,4,Black,6,1,3,0,4
74268,Female,62,White,2,0,0,1,2
74269,Male,4,Hispanic,5,1,1,0,15
74270,Female,51,White,3,0,0,0,15
74271,Male,13,Hispanic,7,1,4,0,6
74272,Female,0,White,4,1,1,0,8
74273,Male,16,White,6,0,3,0,14
74274,Male,16,Black,5,1,2,0,8
74275,Female,29,Other,3,0,0,0,14
74276,Female,62,Hispanic,2,0,0,1,4
74277,Male,16,Hispanic,6,1,1,0,14
74278,Female,42,Asian,7,0,3,2,15
74279,Female,21,White,2,0,0,0,6
74280,Female,80,White,2,0,0,2,12
74281,Male,27,White,2,0,0,0,10
74282,Female,23,Hispanic,3,1,0,0,6
74283,Female,49,Hispanic,2,0,0,0,8
74284,Male,58,Black,7,0,1,1,8
74285,Female,30,Other,6,0,2,2,15
74286,Female,10,Black,6,0,4,0,4
74287,Male,60,Black,2,0,0,1,9
74288,Female,15,Hispanic,4,0,2,0,7
74289,Male,0,Black,4,3,0,0,3
74290,Male,48,White,5,0,1,0,10
74291,Female,3,Hispanic,7,2,2,0,9
74292,Female,63,White,1,0,0,1,3
74293,Female,27,White,1,0,0,0,9
74294,Female,44,Hispanic,4,2,0,0,4
74295,Male,26,Asian,1,0,0,0,7
74296,Male,26,White,2,0,0,0,15
74297,Male,9,Hispanic,4,0,2,0,77
74298,Female,80,White,2,0,0,2,6
74299,Female,0,Black,3,1,0,0,6
74300,Male,46,Black,1,0,0,0,15
74301,Female,50,White,2,0,1,0,15
74302,Male,62,Hispanic,4,0,0,1,14
74303,Male,3,Hispanic,5,1,2,0,8
74304,Male,80,White,2,0,0,2,3
74305,Male,71,White,4,0,1,2,6
74306,Male,62,Hispanic,5,1,0,2,6
74307,Female,6,Black,4,1,2,0,7
74308,Male,11,White,6,1,2,0,6
74309,Female,4,Hispanic,7,1,3,0,6
74310,Female,60,Asian,2,0,0,2,14
74311,Male,5,Hispanic,7,2,0,0,14
74312,Male,22,White,1,0,0,0,3
74313,Female,80,White,2,0,0,2,4
74314,Male,50,Asian,5,0,3,0,15
74315,Female,7,Hispanic,5,1,1,0,3
74316,Female,17,Black,3,0,1,1,2
74317,Male,33,White,4,2,0,0,10
74318,Female,52,White,3,0,1,0,9
74319,Female,68,Asian,1,0,0,1,2
74320,Female,1,Black,4,3,0,0,2
74321,Male,1,Hispanic,2,1,0,0,2
74322,Male,18,Hispanic,7,2,0,0,14
74323,Female,27,White,3,1,0,0,14
74324,Female,79,White,2,0,0,2,6
74325,Male,12,Other,3,0,1,1,13
74326,Male,16,Black,3,0,1,0,5
74327,Male,14,Hispanic,6,2,2,0,7
74328,Male,44,Hispanic,4,0,0,0,9
74329,Male,46,Asian,2,0,0,1,NA
74330,Male,3,White,3,1,0,0,14
74331,Male,33,Black,5,0,3,0,6
74332,Female,18,White,4,0,1,0,7
74333,Female,2,White,7,3,2,0,4
74334,Female,11,Asian,4,0,2,0,15
74335,Female,9,Hispanic,6,1,3,0,4
74336,Male,7,Hispanic,7,3,3,0,6
74337,Male,4,White,5,1,2,0,NA
74338,Male,43,White,1,0,0,0,9
74339,Male,12,Hispanic,7,3,2,0,2
74340,Male,41,White,2,0,0,0,15
74341,Male,60,Hispanic,1,0,0,1,9
74342,Female,10,Black,5,1,2,0,3
74343,Male,2,Hispanic,5,2,1,0,3
74344,Male,18,Black,5,0,2,0,77
74345,Male,56,White,4,0,0,0,14
74346,Male,70,White,2,0,0,2,9
74347,Male,13,Other,3,0,1,0,15
74348,Female,45,Black,4,0,1,0,10
74349,Female,57,Hispanic,2,0,0,1,15
74350,Male,52,White,4,0,2,0,13
74351,Female,7,Black,3,0,1,0,8
74352,Male,65,Asian,2,0,0,2,15
74353,Female,20,White,5,1,1,0,4
74354,Female,0,Hispanic,6,1,1,2,15
74355,Male,61,White,2,0,0,1,77
74356,Female,18,Hispanic,5,1,0,0,10
74357,Male,77,Hispanic,1,0,0,1,3
74358,Female,13,Hispanic,5,0,2,0,5
74359,Male,63,Black,2,0,0,1,10
74360,Female,17,Black,4,0,1,0,7
74361,Female,10,White,7,1,4,1,3
74362,Female,2,White,5,1,2,0,6
74363,Male,2,White,5,3,0,0,9
74364,Female,5,Hispanic,6,1,2,1,8
74365,Male,3,White,6,2,2,0,5
74366,Female,61,White,4,1,0,1,9
74367,Male,74,White,1,0,0,1,99
74368,Female,53,White,4,0,0,1,9
74369,Male,7,Hispanic,7,3,2,0,5
74370,Male,6,Black,4,0,2,0,12
74371,Male,1,Hispanic,5,3,0,0,8
74372,Male,4,Black,4,2,0,0,14
74373,Male,7,Hispanic,6,0,3,0,12
74374,Female,70,Asian,2,0,0,2,8
74375,Female,63,Hispanic,4,0,2,1,1
74376,Male,21,Black,2,0,0,0,3
74377,Male,3,Black,3,1,0,0,2
74378,Male,24,Hispanic,2,0,0,0,6
74379,Male,43,Black,3,0,1,0,8
74380,Male,28,White,5,3,0,0,8
74381,Female,25,White,3,1,0,0,10
74382,Male,4,Black,5,2,1,0,7
74383,Male,64,Hispanic,4,0,0,1,15
74384,Female,25,Other,7,1,1,0,6
74385,Male,73,White,2,0,0,2,9
74386,Male,24,Other,2,0,0,0,7
74387,Female,2,Black,4,2,1,0,6
74388,Male,57,Asian,3,0,0,0,10
74389,Female,4,Black,3,2,0,0,2
74390,Male,5,Black,5,1,2,0,7
74391,Female,0,White,7,2,2,0,5
74392,Male,14,White,4,0,2,0,NA
74393,Male,26,Black,2,0,0,0,6
74394,Female,51,Black,3,0,0,0,8
74395,Male,77,White,1,0,0,1,5
74396,Female,29,White,2,0,0,0,15
74397,Female,24,White,5,2,1,0,5
74398,Male,27,Other,5,1,1,0,8
74399,Female,31,White,5,1,1,0,6
74400,Male,23,Asian,3,0,0,2,15
74401,Female,19,White,7,1,0,0,5
74402,Female,49,White,5,0,0,1,9
74403,Female,31,Black,4,1,2,0,6
74404,Female,0,White,5,2,1,0,15
74405,Female,5,Black,4,2,0,0,4
74406,Female,0,Hispanic,4,1,1,0,12
74407,Female,8,White,5,0,3,0,6
74408,Male,29,Hispanic,7,2,1,0,3
74409,Female,6,Asian,4,1,1,0,4
74410,Male,9,White,7,0,2,2,7
74411,Male,28,White,2,0,0,0,10
74412,Male,37,Asian,5,1,2,0,8
74413,Female,80,White,2,0,0,2,6
74414,Female,0,White,5,2,1,0,14
74415,Female,17,Hispanic,5,0,3,0,8
74416,Male,3,Asian,4,1,1,0,8
74417,Female,56,Black,2,0,0,0,6
74418,Female,23,White,3,0,0,0,7
74419,Female,76,White,1,0,0,1,12
74420,Female,5,Black,4,2,0,0,14
74421,Male,47,White,1,0,0,0,3
74422,Male,29,Black,1,0,0,0,2
74423,Male,16,Asian,4,0,2,0,NA
74424,Female,35,White,3,2,0,0,14
74425,Female,62,White,2,0,0,1,8
74426,Male,2,White,3,1,0,0,15
74427,Male,14,Black,5,1,1,0,5
74428,Male,0,White,5,2,0,0,15
74429,Male,1,White,5,1,2,0,10
74430,Male,11,White,4,0,3,0,6
74431,Female,5,Hispanic,3,1,0,0,15
74432,Male,60,Black,5,0,0,3,12
74433,Male,22,White,5,0,1,0,15
74434,Female,36,Black,5,1,0,0,4
74435,Male,19,Black,4,0,0,0,8
74436,Male,55,Asian,4,0,2,0,14
74437,Male,35,Hispanic,1,0,0,0,7
74438,Male,0,White,5,3,0,0,8
74439,Female,0,Hispanic,4,2,0,0,7
74440,Female,31,White,4,2,0,0,14
74441,Female,38,Black,4,1,1,0,4
74442,Male,63,Black,3,0,0,1,10
74443,Female,11,Hispanic,4,0,2,0,8
74444,Male,10,Black,6,0,4,0,9
74445,Male,47,White,4,0,0,0,14
74446,Female,64,White,1,0,0,1,3
74447,Male,0,Hispanic,4,2,0,0,NA
74448,Female,5,Asian,4,1,1,0,15
74449,Male,37,Black,3,1,0,0,15
74450,Male,16,Hispanic,5,0,2,0,6
74451,Female,77,Hispanic,3,0,0,1,4
74452,Female,11,Hispanic,4,0,2,0,14
74453,Male,0,White,6,2,1,0,7
74454,Male,45,Asian,5,0,1,1,15
74455,Female,38,White,5,1,3,0,6
74456,Female,1,Black,5,1,2,0,6
74457,Male,13,White,4,0,2,0,15
74458,Female,15,Hispanic,5,1,1,0,8
74459,Female,61,White,1,0,0,1,1
74460,Female,20,White,4,0,0,0,15
74461,Male,1,White,6,3,0,0,4
74462,Female,58,Black,1,0,0,0,7
74463,Male,45,White,3,0,1,0,14
74464,Male,45,Other,6,2,2,0,1
74465,Male,80,Hispanic,2,0,0,2,5
74466,Male,34,White,7,0,3,2,7
74467,Male,1,Black,4,2,0,0,14
74468,Female,5,Asian,4,1,1,0,6
74469,Male,1,Black,5,2,2,0,4
74470,Male,4,White,7,2,4,0,1
74471,Female,16,Hispanic,6,1,3,0,7
74472,Female,2,White,4,2,0,0,9
74473,Male,80,White,2,0,0,2,4
74474,Male,3,Hispanic,6,1,1,0,8
74475,Male,0,Hispanic,4,2,0,0,6
74476,Female,68,Hispanic,4,0,0,2,8
74477,Male,1,Hispanic,4,2,0,0,2
74478,Male,8,Other,5,0,2,0,7
74479,Female,50,Hispanic,3,0,0,1,10
74480,Female,18,Hispanic,7,1,3,0,6
74481,Female,35,Black,4,1,1,0,77
74482,Female,8,Hispanic,3,0,2,0,6
74483,Male,4,Hispanic,4,2,0,0,6
74484,Female,11,Black,6,0,3,0,15
74485,Female,3,White,7,1,4,0,8
74486,Female,69,Black,7,0,4,1,8
74487,Male,78,White,2,0,0,2,8
74488,Female,16,White,6,0,2,0,15
74489,Female,36,White,3,1,0,0,15
74490,Female,80,White,2,0,0,2,14
74491,Female,8,Black,6,1,2,0,NA
74492,Female,10,White,5,1,2,0,9
74493,Male,40,Hispanic,5,0,1,0,8
74494,Male,2,Black,3,1,1,0,14
74495,Male,8,Asian,6,0,2,2,9
74496,Male,4,White,5,2,1,0,6
74497,Male,2,Hispanic,6,1,3,0,2
74498,Male,29,Hispanic,6,1,1,0,8
74499,Male,59,Black,1,0,0,0,3
74500,Male,6,Hispanic,3,0,2,0,3
74501,Female,10,White,5,1,3,0,6
74502,Male,27,Black,1,0,0,0,2
74503,Female,47,Hispanic,5,1,0,1,6
74504,Female,43,White,4,0,3,0,5
74505,Female,21,White,6,0,1,0,15
74506,Female,4,Hispanic,4,1,1,0,6
74507,Male,14,Hispanic,6,1,3,0,5
74508,Male,80,White,2,0,0,2,15
74509,Female,48,Hispanic,4,0,2,0,6
74510,Male,64,White,2,0,0,2,15
74511,Male,46,White,5,0,3,0,15
74512,Male,80,White,2,0,0,2,7
74513,Male,15,White,4,0,2,0,NA
74514,Female,0,Hispanic,4,1,0,0,5
74515,Female,0,Hispanic,2,1,0,0,5
74516,Female,16,Hispanic,3,0,1,1,6
74517,Male,1,Black,3,1,0,0,3
74518,Male,0,Other,7,2,0,1,77
74519,Female,60,White,1,0,0,1,2
74520,Male,6,Asian,4,1,1,0,6
74521,Female,21,Black,4,0,2,0,1
74522,Male,2,Hispanic,3,1,0,0,3
74523,Female,61,Hispanic,2,0,0,1,15
74524,Male,47,Hispanic,5,0,3,0,4
74525,Male,11,Other,5,0,2,0,4
74526,Female,58,Black,2,0,0,1,9
74527,Male,0,Black,3,1,1,0,3
74528,Female,1,Hispanic,6,2,2,0,6
74529,Male,51,Hispanic,4,0,2,0,6
74530,Female,45,Hispanic,6,1,1,0,5
74531,Male,72,Black,1,0,0,1,4
74532,Male,25,Hispanic,5,1,1,0,4
74533,Female,0,White,4,2,0,0,7
74534,Male,65,White,4,0,2,1,6
74535,Male,1,Hispanic,4,2,0,0,13
74536,Male,65,Hispanic,2,0,0,2,6
74537,Female,23,Black,2,0,0,0,3
74538,Female,75,White,2,0,0,2,15
74539,Male,55,Black,4,0,0,0,10
74540,Female,11,Hispanic,5,0,2,0,15
74541,Female,5,Black,5,3,1,0,4
74542,Male,46,White,3,0,0,1,1
74543,Male,40,Other,1,0,0,0,9
74544,Male,10,Black,7,1,4,0,5
74545,Female,8,White,7,0,4,2,6
74546,Female,27,Hispanic,7,3,3,0,6
74547,Male,43,White,2,0,0,0,6
74548,Female,63,Hispanic,5,1,0,1,4
74549,Female,55,Asian,3,0,0,0,10
74550,Female,4,Black,3,1,0,0,12
74551,Female,32,White,3,0,0,0,15
74552,Female,44,Black,4,0,2,0,5
74553,Male,6,White,5,1,2,0,4
74554,Female,35,Black,6,0,3,0,6
74555,Female,2,Other,4,2,0,0,12
74556,Female,23,White,1,0,0,0,2
74557,Female,28,White,5,1,2,0,6
74558,Female,1,Black,6,1,3,0,5
74559,Female,19,Hispanic,4,0,0,0,10
74560,Male,36,White,5,0,3,0,4
74561,Male,1,Hispanic,6,2,2,0,6
74562,Male,62,White,3,0,0,2,10
74563,Female,40,White,4,2,0,0,6
74564,Female,26,Asian,3,0,2,0,6
74565,Male,66,Hispanic,2,0,0,1,77
74566,Female,55,White,2,0,0,0,13
74567,Female,53,White,3,0,0,0,14
74568,Male,8,Hispanic,6,0,4,0,99
74569,Male,19,White,7,0,2,2,7
74570,Female,63,Hispanic,2,0,0,2,8
74571,Male,53,White,2,0,0,1,15
74572,Female,2,Black,4,2,0,0,7
74573,Female,4,Black,7,1,4,0,1
74574,Female,80,White,2,0,0,2,5
74575,Female,16,Hispanic,6,0,3,0,8
74576,Female,73,White,4,0,2,2,6
74577,Female,3,Black,7,2,0,2,8
74578,Male,4,Hispanic,3,1,0,0,8
74579,Male,51,Asian,5,2,0,0,3
74580,Female,13,Hispanic,5,0,2,0,5
74581,Male,75,Hispanic,2,0,0,1,4
74582,Female,30,White,5,2,1,0,6
74583,Female,60,Hispanic,3,0,0,1,4
74584,Male,10,Black,4,1,1,0,8
74585,Female,0,Black,6,1,1,1,6
74586,Male,24,Other,7,1,1,0,6
74587,Male,66,Hispanic,6,1,1,2,14
74588,Female,74,White,1,0,0,1,7
74589,Male,67,White,2,0,0,2,5
74590,Male,30,White,5,1,2,0,NA
74591,Male,73,Black,2,0,0,2,5
74592,Male,1,Black,4,2,0,0,5
74593,Male,0,White,3,1,0,0,8
74594,Female,53,Black,2,0,0,0,8
74595,Male,5,Hispanic,6,1,1,0,5
74596,Female,45,Black,3,0,0,0,5
74597,Male,0,Hispanic,6,3,0,0,13
74598,Male,58,White,2,0,0,0,14
74599,Male,6,White,6,0,2,0,15
74600,Female,66,Black,2,0,0,2,15
74601,Female,20,Black,4,1,0,0,5
74602,Female,18,Black,4,0,1,0,10
74603,Male,12,Asian,4,0,2,0,15
74604,Male,3,Asian,4,1,1,0,NA
74605,Female,62,White,2,0,0,1,15
74606,Male,9,Hispanic,5,1,2,0,99
74607,Male,68,Asian,2,0,0,2,77
74608,Male,14,Hispanic,7,0,4,0,14
74609,Female,46,Hispanic,2,0,0,0,14
74610,Female,0,White,7,3,2,0,7
74611,Male,64,Hispanic,2,0,0,2,9
74612,Female,47,Hispanic,4,0,0,0,14
74613,Female,35,White,3,0,1,0,4
74614,Female,12,Hispanic,3,0,1,0,7
74615,Female,4,Black,5,1,2,0,6
74616,Male,19,Hispanic,7,0,3,0,7
74617,Male,17,Black,3,0,2,0,5
74618,Female,0,Hispanic,6,2,2,0,3
74619,Male,80,White,2,0,0,2,8
74620,Female,14,Black,3,0,2,0,6
74621,Female,1,Asian,6,1,2,1,7
74622,Female,0,White,6,2,2,0,15
74623,Female,46,White,5,0,3,0,6
74624,Female,37,Black,7,1,2,0,3
74625,Male,21,White,3,0,0,0,NA
74626,Male,15,Hispanic,5,0,3,0,77
74627,Female,29,White,2,0,0,0,14
74628,Female,63,White,3,0,0,1,4
74629,Male,14,Hispanic,5,0,3,0,77
74630,Male,18,Asian,2,0,0,0,1
74631,Male,30,Hispanic,3,1,0,0,5
74632,Male,46,Black,6,0,3,1,15
74633,Female,56,Hispanic,2,0,0,0,9
74634,Female,0,Black,5,2,1,0,9
74635,Female,2,White,3,2,0,0,2
74636,Female,60,Asian,3,0,1,1,15
74637,Male,11,White,5,0,1,1,8
74638,Male,34,Hispanic,2,0,0,0,14
74639,Male,51,Hispanic,1,0,0,0,3
74640,Male,14,White,3,0,1,0,9
74641,Male,33,Asian,4,0,0,0,15
74642,Female,45,Black,4,0,2,0,6
74643,Male,2,Black,3,2,0,0,13
74644,Female,20,White,4,0,0,0,NA
74645,Female,68,White,2,0,0,2,9
74646,Male,49,Hispanic,3,0,0,1,5
74647,Female,15,White,5,0,3,0,15
74648,Female,18,Black,5,1,1,0,4
74649,Female,4,Black,3,1,0,0,15
74650,Male,56,Hispanic,3,0,0,0,6
74651,Male,8,White,5,1,2,0,2
74652,Female,40,Hispanic,7,1,4,0,6
74653,Female,29,Hispanic,5,1,0,1,4
74654,Female,62,Black,6,0,2,1,4
74655,Female,36,Asian,2,0,0,0,15
74656,Male,62,White,3,0,0,3,15
74657,Male,3,White,7,1,4,0,8
74658,Female,12,Hispanic,5,0,3,0,77
74659,Male,12,White,6,0,4,0,5
74660,Female,38,White,2,0,0,0,4
74661,Male,65,Black,1,0,0,1,4
74662,Female,5,Hispanic,3,1,0,0,5
74663,Male,52,Asian,2,0,0,0,6
74664,Female,8,Asian,6,1,3,0,77
74665,Male,16,Hispanic,5,1,1,0,6
74666,Male,13,Asian,6,1,2,2,7
74667,Male,6,Black,6,1,3,0,14
74668,Female,80,White,1,0,0,1,5
74669,Female,80,White,4,0,1,2,15
74670,Female,80,White,1,0,0,1,4
74671,Female,12,Hispanic,6,0,3,0,8
74672,Male,17,Hispanic,5,1,2,0,6
74673,Female,21,White,2,0,0,1,5
74674,Female,67,Hispanic,2,0,0,1,4
74675,Female,18,White,4,0,1,0,15
74676,Male,75,Asian,7,0,3,2,15
74677,Female,11,White,4,1,1,0,15
74678,Female,28,Asian,3,1,0,0,4
74679,Male,39,Hispanic,6,0,3,0,12
74680,Male,20,Hispanic,4,0,0,1,6
74681,Female,9,Black,2,0,1,0,5
74682,Male,17,Black,4,0,2,0,6
74683,Female,56,Hispanic,4,0,1,0,15
74684,Female,0,Hispanic,7,2,1,0,9
74685,Male,75,Asian,2,0,0,2,3
74686,Female,32,Hispanic,5,0,2,0,10
74687,Male,16,Black,4,0,2,0,15
74688,Male,5,White,4,3,0,0,4
74689,Female,25,Black,3,0,0,0,15
74690,Male,11,White,6,0,4,0,4
74691,Female,12,White,4,0,2,0,15
74692,Male,24,Black,3,0,0,0,9
74693,Female,37,Hispanic,6,1,1,0,8
74694,Male,71,Black,6,0,2,2,77
74695,Male,53,Black,3,0,1,0,3
74696,Male,62,White,3,0,0,1,7
74697,Male,44,Hispanic,5,1,2,0,5
74698,Male,34,White,4,2,0,0,10
74699,Male,13,White,7,0,3,1,9
74700,Female,11,Other,7,2,4,0,14
74701,Male,15,White,4,0,1,0,15
74702,Male,68,White,2,0,0,2,14
74703,Male,32,Black,6,2,1,0,6
74704,Female,54,White,2,0,0,0,4
74705,Male,74,Asian,2,0,0,2,15
74706,Male,8,Black,3,1,1,0,3
74707,Male,51,Hispanic,7,0,4,0,7
74708,Male,76,Asian,3,0,0,1,15
74709,Male,18,Asian,2,0,0,0,1
74710,Female,15,White,4,0,2,0,5
74711,Female,47,White,4,0,1,0,4
74712,Male,2,White,3,1,0,0,14
74713,Male,2,Black,4,3,0,0,3
74714,Female,72,Hispanic,1,0,0,1,3
74715,Male,11,Black,4,1,2,0,9
74716,Female,1,Black,4,1,2,0,3
74717,Female,47,Asian,5,0,0,1,13
74718,Male,52,Black,3,0,0,0,15
74719,Female,36,White,5,2,1,0,10
74720,Female,11,Hispanic,4,0,2,0,15
74721,Female,53,Hispanic,3,0,0,0,10
74722,Male,12,Black,5,0,3,0,6
74723,Male,66,White,2,0,0,2,9
74724,Female,7,Hispanic,7,0,4,0,4
74725,Female,37,Hispanic,6,2,2,0,7
74726,Female,8,Hispanic,6,0,4,0,8
74727,Female,3,White,2,1,0,0,1
74728,Male,46,Hispanic,4,1,1,0,8
74729,Male,5,Hispanic,4,1,0,0,77
74730,Male,13,Other,6,1,3,0,7
74731,Female,27,Hispanic,6,2,2,0,2
74732,Female,64,White,2,0,0,2,10
74733,Male,53,White,3,0,0,0,15
74734,Female,57,White,4,0,1,1,7
74735,Female,9,Black,4,0,2,0,8
74736,Male,3,White,4,3,0,0,4
74737,Female,63,White,2,0,0,2,8
74738,Male,5,Asian,7,2,2,0,15
74739,Male,14,Hispanic,4,0,1,0,14
74740,Female,8,White,4,0,2,0,15
74741,Male,61,White,3,0,0,2,15
74742,Female,73,White,1,0,0,1,7
74743,Male,41,Hispanic,6,0,3,0,8
74744,Male,22,Black,4,0,2,0,8
74745,Female,33,Hispanic,2,0,1,0,7
74746,Male,55,White,4,0,2,0,4
74747,Female,64,Asian,4,0,0,3,6
74748,Male,36,Black,2,0,0,1,13
74749,Female,16,Black,5,0,1,0,15
74750,Female,6,White,5,1,2,0,15
74751,Female,53,Black,3,0,1,0,6
74752,Female,10,Hispanic,3,0,1,0,4
74753,Male,12,Black,7,1,2,0,3
74754,Male,14,Black,3,0,1,0,14
74755,Male,8,Other,3,1,1,0,14
74756,Female,50,Asian,3,1,0,0,5
74757,Male,7,Black,5,0,3,0,14
74758,Male,2,Other,4,1,1,0,6
74759,Male,11,Black,5,1,2,0,6
74760,Male,53,Hispanic,5,0,3,0,3
74761,Male,5,Black,2,1,0,0,2
74762,Male,11,Hispanic,5,1,2,0,14
74763,Male,33,Black,5,1,0,2,7
74764,Male,31,White,7,3,3,2,5
74765,Female,45,White,2,0,0,0,8
74766,Female,21,White,3,0,0,0,3
74767,Female,8,Black,4,0,2,0,15
74768,Female,0,White,5,3,0,0,6
74769,Male,50,White,2,0,0,0,15
74770,Male,7,Black,3,0,1,0,14
74771,Female,10,White,4,0,2,0,6
74772,Female,62,White,2,0,0,2,6
74773,Male,64,Black,2,0,0,1,5
74774,Female,19,Black,2,1,0,0,3
74775,Male,0,White,5,1,2,0,2
74776,Male,18,Hispanic,5,1,1,0,8
74777,Male,0,White,5,1,1,0,5
74778,Female,18,White,3,0,0,0,9
74779,Female,78,Asian,2,0,0,1,99
74780,Female,6,Hispanic,6,0,3,0,7
74781,Female,51,Black,4,0,0,0,10
74782,Female,59,White,2,0,0,0,14
74783,Female,13,Black,3,0,2,0,3
74784,Female,39,Hispanic,7,0,0,0,10
74785,Female,12,Hispanic,5,1,1,0,15
74786,Female,17,Black,2,0,1,0,2
74787,Female,45,White,3,0,1,1,5
74788,Male,13,Black,7,0,4,0,7
74789,Female,12,Hispanic,5,1,2,0,7
74790,Female,80,White,1,0,0,1,15
74791,Female,69,Asian,1,0,0,1,77
74792,Female,2,Hispanic,5,2,1,0,4
74793,Female,5,Black,4,2,1,0,7
74794,Male,38,White,4,1,1,0,15
74795,Female,12,Hispanic,5,1,2,0,8
74796,Male,14,Black,4,0,2,0,4
74797,Female,59,Other,3,0,0,2,15
74798,Male,5,Hispanic,2,1,0,0,6
74799,Female,1,White,4,2,0,0,14
74800,Male,28,Black,7,0,3,0,6
74801,Male,36,White,5,1,2,0,6
74802,Male,18,Asian,4,0,0,0,12
74803,Female,24,Hispanic,2,1,0,0,2
74804,Female,51,White,4,0,0,0,77
74805,Male,12,Hispanic,7,0,3,2,14
74806,Male,11,Asian,4,0,2,0,14
74807,Female,80,White,1,0,0,1,13
74808,Female,0,Hispanic,3,2,0,0,2
74809,Male,9,Black,7,0,1,1,8
74810,Female,3,White,5,3,0,0,2
74811,Male,2,Asian,3,1,0,0,9
74812,Female,50,White,1,0,0,0,2
74813,Female,13,Other,5,0,3,0,6
74814,Female,25,White,3,1,0,0,3
74815,Female,62,Black,5,2,1,1,5
74816,Male,13,Hispanic,5,0,4,0,2
74817,Female,45,White,5,0,3,0,14
74818,Male,26,White,2,0,0,0,15
74819,Male,1,Hispanic,3,1,0,0,9
74820,Male,1,Black,7,1,4,0,5
74821,Female,4,Black,5,1,3,0,1
74822,Female,45,White,2,0,0,0,15
74823,Male,67,White,3,0,0,2,5
74824,Female,28,White,2,0,0,0,15
74825,Male,16,Hispanic,5,1,2,0,8
74826,Male,47,White,3,0,1,0,15
74827,Female,0,White,4,2,0,0,14
74828,Male,8,Other,4,1,1,0,15
74829,Female,27,Hispanic,7,3,2,0,2
74830,Male,12,White,7,0,4,0,6
74831,Female,66,White,2,0,0,2,15
74832,Male,21,White,2,0,0,0,14
74833,Male,16,White,6,0,2,0,15
74834,Male,48,Hispanic,5,1,2,0,99
74835,Male,7,White,6,0,4,0,10
74836,Female,4,Black,5,1,0,1,77
74837,Female,51,White,2,0,0,1,3
74838,Female,8,Hispanic,3,0,2,0,14
74839,Male,47,White,5,0,2,0,15
74840,Male,10,Hispanic,4,0,2,0,6
74841,Female,80,White,5,0,1,1,NA
74842,Female,2,White,6,3,0,1,10
74843,Female,38,Hispanic,3,0,1,0,2
74844,Male,20,Black,3,0,0,0,5
74845,Female,31,White,5,1,2,0,10
74846,Female,2,Hispanic,3,2,0,0,4
74847,Female,1,Asian,3,1,0,0,15
74848,Female,5,White,3,1,0,0,12
74849,Male,9,Hispanic,5,2,1,1,14
74850,Female,2,White,3,1,1,0,1
